FILENAME,THEM,YOU,CLAUSE,LABEL,PARTY,sublabel
ZulaGames_eula.txt,Company,you,"Company shall post any revision to these Terms of Use to the Site, and the revision shall be effective immediately on such posting.",,T,ABSOLUTE_RESPONSIBILITY
ZulaGames_eula.txt,Company,you,"You agree to abide by laws regarding copyright ownership and use of intellectual property, and you shall be solely responsible for any violations of any relevant laws and for any infringements of third party rights caused by any Content you provide or transmit.",,Y,ABSOLUTE_RESPONSIBILITY
ZulaGames_eula.txt,Company,you,You shall not make the following types of Content available.,,Y,ABSOLUTE_RESPONSIBILITY
ZulaGames_eula.txt,Company,you,"BY USING THE SERVICE OR ACCESSING THE SITE, YOU ACKNOWLEDGE THAT YOU HAVE READ THESE TERMS OF USE AND AGREE TO BE BOUND BY THEM. ",,Y,ABSOLUTE_RESPONSIBILITY
ZulaGames_eula.txt,Company,you,"If you have evidence, know, or have a good faith belief that your rights or the rights of a third party have been violated and you want Company to delete, edit, or disable the material in question, you must provide Company with all of the following information: (a) a physical or electronic signature of a person authorized to act on behalf of the owner of the exclusive right that is allegedly infringed; (b) identification of the copyrighted work claimed to have been infringed, or, if multiple copyrighted works are covered by a single notification, a representative list of such works; (c) identification of the material that is claimed to be infringed or to be the subject of infringing activity and that is to be removed or access to which is to be disabled, and information reasonably sufficient to permit Company to locate the material; (d) information reasonably sufficient to permit Company to contact you, such as an address, telephone number, and if available, an electronic mail address at which you may be contacted; (e) a statement that you have a good faith belief that use of the material in the manner complained of is not authorized by the copyright owner, its agent, or the law; and (f) a statement that the information in the notification is accurate, and under penalty of perjury, that you are authorized to act on behalf of the owner of an exclusive right that is allegedly infringed.",,Y,CONDITIONAL_ABSOLUTE_RESPONSIBILITY
ZulaGames_eula.txt,Company,you,"For this notification to be effective, you must provide it to Company's designated agent at: Copyright Agent, ZulaGames Inc, Haplada Street 5, Or Yehuda, ISRAEL.",,Y,ABSOLUTE_RESPONSIBILITY
ZulaGames_eula.txt,Company,you,"You acknowledge and agree that Company makes no guarantees about, and assumes no responsibility for, the accuracy, currency, content, or quality of this third party content, and that, unless expressly provided otherwise, these Terms of Use shall govern your use of any and all third party content. ",,Y,NO_RESPONSIBILITY
ZulaGames_eula.txt,Company,you,"It is your responsibility to review these Terms of Use periodically, and if at any time you find these Terms of Use unacceptable, you must immediately leave the Site and cease all use of the Service and the Site. ",,Y,CONDITIONAL_ABSOLUTE_RESPONSIBILITY
ZulaGames_eula.txt,Company,you,"You agree that, by continuing to use or access the Site following notice of any revision, you shall abide by any such revision. ",,Y,ABSOLUTE_RESPONSIBILITY
ZulaGames_eula.txt,Company,you,"You may not sell, redistribute, or reproduce the Software, nor may you decompile, reverse-engineer, disassemble, or otherwise convert the Software to a human-perceivable form.",,Y,ABSOLUTE_RESPONSIBILITY
Qnekt_eula.txt,Qnekt,you,"Qnekt shall have no liability with respect to the content of the Service or any part thereof, including but not limited to errors or omissions contained therein, libel, infringements of rights of publicity, privacy, trademark rights, business interruption, personal injury, loss of privacy, moral rights or the disclosure of confidential information.",,T,ABSOLUTE_RESPONSIBILITY
Qnekt_eula.txt,Qnekt,you,"The User is solely responsible for his/her dealings with any third party related to the External Website, including the delivery of and payment for goods and services.",,Y,ABSOLUTE_RESPONSIBILITY
Qnekt_eula.txt,Qnekt,you,"To the extent that any such taxes or duties are payable by Qnekt in law to any authority empowered to collect same, the User must forthwith, in addition to the User's fee, pay to Qnekt the amount of such taxes or duties.",,Y,ABSOLUTE_RESPONSIBILITY
Qnekt_eula.txt,Qnekt,you,"The User is solely responsible for taking precautions as necessary or useful to protect him-/herself from fraud and his/her computer systems from viruses, worms, Trojan horses and other harmful or destructive content and material on External Websites.",,Y,ABSOLUTE_RESPONSIBILITY
Qnekt_eula.txt,Qnekt,you,"You must provide your legal full name, a valid email address, and any other information requested in order to complete your registration with the Services.",,Y,ABSOLUTE_RESPONSIBILITY
Qnekt_eula.txt,Qnekt,you,You must keep this information safe and up-to-date. ,,Y,ABSOLUTE_RESPONSIBILITY
Qnekt_eula.txt,Qnekt,you,"You must not, in the use of the Service, violate any laws in your jurisdiction (including but not limited to copyright and privacy laws). ",,Y,ABSOLUTE_RESPONSIBILITY
Qnekt_eula.txt,Qnekt,you,"You are responsible for all text, data, graphics, images, photos and video files posted by you in the Service ("" Content "") and activity that occurs under your Account (even when Content is posted by others who have access to your account).",,Y,ABSOLUTE_RESPONSIBILITY
Qnekt_eula.txt,Qnekt,you,"In such event, you must destroy all copies of the SERVICE in your possession.",,Y,ABSOLUTE_RESPONSIBILITY
Qnekt_eula.txt,Qnekt,you,"You must not upload, post, host, or transmit unsolicited email, SMSs, or "" spam "" messages. ",,Y,ABSOLUTE_RESPONSIBILITY
LabelINSIGHT_eula.txt,FoodEssentials,you,"During the term of this EULA, FoodEssentials will provide you with the following LabelINSIGHT support services: (a) FoodEssentials will maintain an inbound phone-based technical support queue and an electronic messaging system accessible via LabelINSIGHT from which you may report problems and send questions about LabelINSIGHT, (b) FoodEssentials personnel will monitor message requests for support on a regular (but not continuous) basis, and will use reasonable efforts to answer questions about use of LabelINSIGHT; and (c) FoodEssentials will use reasonable efforts to correct verifiable and reproducible errors in LabelINSIGHT reported by you.",,T,ABSOLUTE_RESPONSIBILITY
LabelINSIGHT_eula.txt,FoodEssentials,you,"EXCEPT AS EXPRESSLY PROVIDED IN THIS EULA, FOODESSENTIALS SHALL NOT BE LIABLE TO ANY PERSON OR ENTITY FOR ANY (A) ERROR IN LABELINSIGHT OR ANY DATA, INFORMATION, OR SERVICES INCLUDED OR INCORPORATED THEREIN OR OTHERWISE MADE A PART THEREOF; AND (B) ACT OR OMISSION BY IT OR ANYONE ACTING ON ITS BEHALF; IN EACH CASE PROVIDED THAT SUCH ERROR, ACT OR OMISSION DOES NOT BREACH ANY PROVISION OF THIS EULA OR CONSTITUTE GROSS NEGLIGENCE OR WILLFUL MISCONDUCT.",,T,ABSOLUTE_RESPONSIBILITY
LabelINSIGHT_eula.txt,FoodEssentials,you,"You expressly agree that FoodEssentials shall be entitled to seek injunctive and other equitable relief to prevent such a breach, in addition to any other remedy to which FoodEssentials might be entitled.",,T,ABSOLUTE_RESPONSIBILITY
LabelINSIGHT_eula.txt,FoodEssentials,you,"Subject to the remainder of this Section 5.4, FoodEssentials shall indemnify, defend, and hold you harmless against a third party claim to the extent based on an allegation that your use of LabelINSIGHT (in the form provided by FoodEssentials) in compliance with this EULA and any applicable documentation infringes a United States patent or registered copyright ("" Claim ""), and will pay those damages and costs finally awarded against you by a court of competent jurisdiction, or agreed to in writing by FoodEssentials as settlement, as a result of such Claim, provided that FoodEssentials is (a) promptly notified and furnished a copy of such Claim, (b) given all relevant evidence in your possession, custody, or control, and (c) given reasonable assistance in and sole control of the defense thereof and all negotiations for its settlement.",,T,ABSOLUTE_RESPONSIBILITY
LabelINSIGHT_eula.txt,FoodEssentials,you,"FoodEssentials shall have no obligation to participate, assist, or provide consultations to you in connection with implementation, training, or use of LabelINSIGHT.",,T,ABSOLUTE_RESPONSIBILITY
LabelINSIGHT_eula.txt,FoodEssentials,you,"As between the parties, FoodEssentials shall have and retain sole ownership of all Intellectual Property Rights comprising LabelINSIGHT as well as any Updates (collectively, the "" FoodEssentials' Intellectual Property Rights "").",,T,ABSOLUTE_RESPONSIBILITY
LabelINSIGHT_eula.txt,FoodEssentials,you,"Except as expressly authorized by this EULA, you shall not unbundle, sublicense, assign, transfer, display, distribute, rent, or lease LabelINSIGHT, or any portion thereof, to any third party.",,Y,ABSOLUTE_RESPONSIBILITY
LabelINSIGHT_eula.txt,FoodEssentials,you,The terms and conditions of any inconsistent present or future purchase order submitted by you shall not alter the terms of this EULA unless expressly consented to in writing by FoodEssentials.,,Y,ABSOLUTE_RESPONSIBILITY
LabelINSIGHT_eula.txt,FoodEssentials,you,You shall comply with the export laws and regulations of the United States and other applicable jurisdictions in using LabelINSIGHT.,,Y,ABSOLUTE_RESPONSIBILITY
LabelINSIGHT_eula.txt,FoodEssentials,you,""" BY ACCESSING OR USING LABELINSIGHT OR OTHERWISE INDICATING ACCEPTANCE, YOU ACKNOWLEDGE THAT YOU HAVE READ THIS EULA, UNDERSTAND IT, AND AGREE TO BE BOUND BY ITS TERMS AND CONDITIONS.",,Y,ABSOLUTE_RESPONSIBILITY
LabelINSIGHT_eula.txt,FoodEssentials,you,"You shall indemnify, defend, and hold FoodEssentials, and its officers, shareholders, directors, employees, agents and affiliates (each, a "" FoodEssentials Indemnified Party "") harmless from and against any and all costs, liabilities, losses and expenses, including, but not limited to, reasonable attorneys' fees, resulting from or arising out of any claim, suit, action, arbitration or proceeding brought or threatened by a third party against any FoodEssentials Indemnified Party relating to: (a) a breach or alleged breach by you of any of your representations, warranties, covenants or obligations hereunder, (b) your use, misuse or failure to use LabelINSIGHT, or (c) infringement or misappropriation of any FoodEssentials' Intellectual Property Rights or the Intellectual Property Rights of any third party by you.",,Y,ABSOLUTE_RESPONSIBILITY
LabelINSIGHT_eula.txt,FoodEssentials,you,You shall establish adequate operational back-up systems and procedures to ensure recovery and continuity of such systems and operations in the event of a failure of LabelINSIGHT.,,Y,ABSOLUTE_RESPONSIBILITY
LabelINSIGHT_eula.txt,FoodEssentials,you,"You are responsible for ensuring that only you access and use LabelINSIGHT in accordance with this EULA and the Licensee Agreement, and that you do not make unauthorized use of LabelINSIGHT.",,Y,ABSOLUTE_RESPONSIBILITY
LabelINSIGHT_eula.txt,FoodEssentials,you,You shall use your best efforts to ensure that FoodEssentials' Confidential Information and the FoodEssentials' Intellectual Property Rights (defined below) are kept secure and protected from unauthorized access or disclosure.,,Y,ABSOLUTE_RESPONSIBILITY
LabelINSIGHT_eula.txt,FoodEssentials,you,You shall maintain the secrecy of all such Confidential Information disclosed to you.,,Y,ABSOLUTE_RESPONSIBILITY
LabelINSIGHT_eula.txt,FoodEssentials,you,You may not assign this EULA without the prior written consent of FoodEssentials.,,Y,ABSOLUTE_RESPONSIBILITY
LabelINSIGHT_eula.txt,FoodEssentials,you,You shall not contest or aid in contesting the ownership or validity of any FoodEssentials' Intellectual Property Rights or any applications or registrations relating thereto.,,Y,ABSOLUTE_RESPONSIBILITY
LabelINSIGHT_eula.txt,FoodEssentials,you,"Without limiting the generality of the foregoing, you represent that (a) you are not named on or acting on behalf of any person or entity named on any U.S. or other applicable government list of persons or entities prohibited from engaging in transactions, and (b) you shall not access or use LabelINSIGHT in violation of any U.S. or other applicable countries' export embargo, prohibition or restriction.",,Y,ABSOLUTE_RESPONSIBILITY
LabelINSIGHT_eula.txt,FoodEssentials,you,"Your use of such third party software shall be subject to the terms and conditions of any third party license agreements associated with such software or content, and you are solely responsible for your compliance with such terms and conditions.",,Y,ABSOLUTE_RESPONSIBILITY
LabelINSIGHT_eula.txt,FoodEssentials,you,"You shall be solely responsible for the security and confidentiality of any usernames or passwords granted to you or your Authorized Users to access LabelINSIGHT, and shall limit disclosure of such usernames and passwords to its Authorized Users.",,Y,ABSOLUTE_RESPONSIBILITY
LabelINSIGHT_eula.txt,FoodEssentials,you,"You shall be solely responsible for any authorized or unauthorized access to LabelINSIGHT using such usernames and passwords, and any actions taken thereunder, including, but not limited to, any action taken by any Authorized User or any Authorized User's failure to comply with the terms of this EULA.",,Y,ABSOLUTE_RESPONSIBILITY
LabelINSIGHT_eula.txt,FoodEssentials,you,You shall limit use of access to LabelINSIGHT solely to those of its Authorized Users whose duties require such use and access and shall undertake best efforts to ensure that FoodEssentials' Confidential Information and the FoodEssentials' Intellectual Property are kept secure.,,Y,ABSOLUTE_RESPONSIBILITY
LabelINSIGHT_eula.txt,FoodEssentials,you,"You shall use its best efforts to ensure that all Authorized Users afforded access to LabelINSIGHT and any other information and materials produced or disclosed in connection therewith protect the same against unauthorized use, dissemination or disclosure.",,Y,ABSOLUTE_RESPONSIBILITY
LabelINSIGHT_eula.txt,FoodEssentials,you,"Upon the termination or expiration of this EULA for any reason, (a) your license (s) to LabelINSIGHT shall immediately and automatically terminate, you shall cease all access to and use of LabelINSIGHT, and you shall not thereafter use, advertise, or display any FoodEssentials' Intellectual Property Rights, (b) you shall immediately return to FoodEssentials all FoodEssentials' Intellectual Property Rights and any other property, equipment, and materials provided to you by FoodEssentials (whether modified or unmodified), or immediately destroy such property at FoodEssentials' sole option, and (c) you shall certify your compliance with this section to FoodEssentials in writing.",,Y,ABSOLUTE_RESPONSIBILITY
LabelINSIGHT_eula.txt,FoodEssentials,you,You shall not permit access to or use of LabelINSIGHT by persons who are not Authorized Users.,,Y,ABSOLUTE_RESPONSIBILITY
LabelINSIGHT_eula.txt,FoodEssentials,you,"You shall not use, disclose or otherwise exploit any Confidential Information for any purpose not specifically authorized pursuant to this EULA; provided that, you may produce information solely to the extent to comply with any law, court or administrative order.",,Y,ABSOLUTE_RESPONSIBILITY
LabelINSIGHT_eula.txt,FoodEssentials,you,You shall give FoodEssentials reasonable prior notice under the circumstances and to the extent permitted by law that such Confidential Information is being sought by a third party so as to afford FoodEssentials the opportunity to limit or prevent such disclosure.,,Y,ABSOLUTE_RESPONSIBILITY
SignTech_eula.txt,us,you,"Third-party Sites are not under our control, and we are not responsible for and do not endorse their content or their privacy policies (if any).",,T,NO_RESPONSIBILITY
SignTech_eula.txt,us,you,"You acknowledge that all intellectual property rights in the App, the Documents and the Technology anywhere in the world belong to us or our licensors, that rights in the App are licenced (not sold) to you, and that you have no rights in, or to, the App, the Documents or the Technology other than the right to use each of them in accordance with the terms of this EULA.",,Y,ABSOLUTE_RESPONSIBILITY
SignTech_eula.txt,us,you,"8.2.2. you must immediately cease all activities authorised by this EULA, including your use of any Services;",,Y,ABSOLUTE_RESPONSIBILITY
SignTech_eula.txt,us,you,"You acknowledge that the App has not been developed to meet your individual requirements, and that it is therefore your responsibility to ensure that the facilities and functions of the App as described in the Documents meet your requirements.",,Y,ABSOLUTE_RESPONSIBILITY
SignTech_eula.txt,us,you,"8.2.3. you must immediately delete or remove the App from all Devices, and immediately destroy all copies of the App and Documents then in your possession, custody or control and certify to us that you have done so;",,Y,ABSOLUTE_RESPONSIBILITY
SignTech_eula.txt,us,you,"If you do not agree to the terms of this licence, we will not licence the App and Documents to you and you must stop the downloading process now by clicking on the "" Cancel "" button below.",,Y,ABSOLUTE_RESPONSIBILITY
SignTech_eula.txt,us,you,You acknowledge that you have no right to have access to the App in source-code form.,,Y,ABSOLUTE_RESPONSIBILITY
SignTech_eula.txt,us,you,You must:,,Y,ABSOLUTE_RESPONSIBILITY
AnyChart_eula.txt,SIBENTAL,you,"SIBENTAL shall have sole control over any Claim (including, without limitation, the selection of counsel and the right to settle on your behalf on any terms SIBENTAL deems desirable in the sole exercise of its discretion).",,T,ABSOLUTE_RESPONSIBILITY
AnyChart_eula.txt,SIBENTAL,you,"SIBENTAL shall pay actual damages and costs awarded against you (or payable by you pursuant to a settlement agreement) in connection with a Claim to the extent such damages and costs are not reimbursed to you by insurance or a third party, to an aggregate maximum of US$1,000.",,T,ABSOLUTE_RESPONSIBILITY
AnyChart_eula.txt,SIBENTAL,you,"If the Software or its use becomes the subject of a Claim or its use is enjoined, or if in the opinion of SIBENTAL's legal counsel the Software is likely to become the subject of a Claim, SIBENTAL shall attempt to resolve the Claim by using commercially reasonable efforts to modify the Software or obtain a license to continue using the Software.",,T,CONDITIONAL_ABSOLUTE_RESPONSIBILITY
AnyChart_eula.txt,SIBENTAL,you,"Notwithstanding the foregoing, you may not transfer education, pre-release, or not-for-resale copies of the Software.",,Y,ABSOLUTE_RESPONSIBILITY
AnyChart_eula.txt,SIBENTAL,you,You must notify SIBENTAL in writing of any Claim within ten (10) business days  ,,Y,ABSOLUTE_RESPONSIBILITY
AnyChart_eula.txt,SIBENTAL,you,"after you first receive notice of the Claim, and you shall provide to SIBENTAL at no cost with such assistance and cooperation as SIBENTAL may reasonably request from time to time in connection with the defense of the Claim.",,Y,ABSOLUTE_RESPONSIBILITY
AnyChart_eula.txt,SIBENTAL,you,"If you do not agree, you are not licensed to use the Software, and you must destroy any downloaded copies of the Software in your  ",,Y,ABSOLUTE_RESPONSIBILITY
AnyChart_eula.txt,SIBENTAL,you,"You acknowledge that SIBENTAL retains the ownership of all patents, copyrights, trade secrets, trademarks andother intellectual property rights pertaining to the Software, and that SIBENTAL's ownership rights extend to any images,  ",,Y,ABSOLUTE_RESPONSIBILITY
AnyChart_eula.txt,SIBENTAL,you,"Upon any termination of this Agreement, you must cease all use of the Software, destroy all copies then in your possession or control and take such other actions as SIBENTAL may reasonably request to ensure that no copies of the Software remain in your possession or control.",,Y,ABSOLUTE_RESPONSIBILITY
AnyChart_eula.txt,SIBENTAL,you,You may not transfer the rights to a backup or archival copy unless you transfer all rights in the Software as provided under Section 3.,,Y,ABSOLUTE_RESPONSIBILITY
Dan Chun Inc_eula.txt,us,you,"We shall also be entitled, without any liability to you, to suspend access to the Portal or any related services at any time, on a system-wide basis: (a) for scheduled downtime to permit us to conduct maintenance or make modifications to the Portal; (b) in the event of a denial of service attack or other attack on the Portal or other event that we determine, in our sole discretion, may create a risk to the Portal, to you or to any of our other clients if the Portal service were not suspended; or (c) in the event that we determine that the Portal or any related service is prohibited by law or we otherwise determine that it is necessary or prudent to do so for legal or regulatory reasons.",,T,ABSOLUTE_RESPONSIBILITY
Dan Chun Inc_eula.txt,us,you,All waivers by us must be in writing to be effective.,,T,ABSOLUTE_RESPONSIBILITY
Dan Chun Inc_eula.txt,us,you,All notices by you to us shall be by email to dan.chun@chun.ca or in writing to:,,T,ABSOLUTE_RESPONSIBILITY
Dan Chun Inc_eula.txt,us,you,"If you choose to access the www.chun.ca website from locations other than the Province of British Columbia, you will be responsible for compliance with all local laws of such other locations.",,Y,ABSOLUTE_RESPONSIBILITY
Dan Chun Inc_eula.txt,us,you,"Except as expressly provided herein, unless Chun & Company has given you specific written permission to do so, you may not assign (or grant a sub-license of) your rights to use the Chun & Company Portal, grant a security interest in or over your rights to use the Chun & Company Portal, or otherwise transfer any part of your rights to use the Chun & Company Portal.",,Y,ABSOLUTE_RESPONSIBILITY
Dan Chun Inc_eula.txt,us,you,"Chun & Company may change the terms of this Agreement and/or the privacy notice from time to time without notice to you, and you are responsible for the then current version of the policies in effect at all times.",,Y,ABSOLUTE_RESPONSIBILITY
Dan Chun Inc_eula.txt,us,you,You agree and understand that you are responsible for maintaining the confidentiality of passwords associated with any account you use to access the Chun & Company Portal.,,Y,ABSOLUTE_RESPONSIBILITY
Dan Chun Inc_eula.txt,us,you,"If you download or print a copy of the Content for personal use, you must retain all copyright and other proprietary notices contained therein.",,Y,CONDITIONAL_ABSOLUTE_RESPONSIBILITY
Dan Chun Inc_eula.txt,us,you,All Notices by us to you shall be by email to the email address listed as the Portal Administrator.,,Y,ABSOLUTE_RESPONSIBILITY
Dan Chun Inc_eula.txt,us,you,"You hereby agree that you shall thoroughly and completely review the terms of the CCH Software License Agreement, and that you shall use commercially reasonable efforts to ensure that your use of the Chun & Company Portal will not cause or result in any violation by you as "" Client "" or Chun & Company as "" Customer "" under the terms of the CCH Software License Agreement.",,Y,ABSOLUTE_RESPONSIBILITY
FreeOCR_eula.txt,Contributor,You,(a) You must give any other recipients of the Work or Derivative Works a copy of this License; and,,Y,ABSOLUTE_RESPONSIBILITY
FreeOCR_eula.txt,Contributor,You,(b) You must cause any modified files to carry prominent notices stating that You changed the files; and,,Y,ABSOLUTE_RESPONSIBILITY
FreeOCR_eula.txt,Contributor,You,"(c) You must retain, in the Source form of any Derivative Works that You distribute, all copyright, patent, trademark, and attribution notices from the Source form of the Work,excluding those notices that do not pertain to any part of the Derivative Works; and",,Y,ABSOLUTE_RESPONSIBILITY
FreeOCR_eula.txt,Contributor,You,You are solely responsible for determining the appropriateness of using or redistributing the Work and assume any risks associated with Your exercise of permissions under this License.,,Y,ABSOLUTE_RESPONSIBILITY
Jijoty_eula.txt,Jijoty,you,Any updates to such Software which you are entitled to receive and that has been provided to you by Jijoty shall also mean Software for purposes of this Agreement.,,T,ABSOLUTE_RESPONSIBILITY
Jijoty_eula.txt,Jijoty,you,"Jijoty shall have no responsibility if the Software has been altered in any way, if the media has been damaged by misuse, accident, abuse, modification or misapplication, or if the failure arises out of use of the Software with other than a recommended hardware configuration.",,T,ABSOLUTE_RESPONSIBILITY
Jijoty_eula.txt,Jijoty,you,"If this copy of the Software is an upgrade from an earlier version of the Software, you must possess a valid full license to a copy of an earlier version of the Software used to upgrade to this upgrade copy in order to install and/or use this upgrade copy, and the upgrade copy is provided to you on a license exchange basis.",,Y,CONDITIONAL_ABSOLUTE_RESPONSIBILITY
Jijoty_eula.txt,Jijoty,you,You may not sell or transfer any Software purchased under a volume discount.,,Y,ABSOLUTE_RESPONSIBILITY
Jijoty_eula.txt,Jijoty,you,You may not sell or transfer any Trial Version or Not For Resale Version of the Software.,,Y,ABSOLUTE_RESPONSIBILITY
Jijoty_eula.txt,Jijoty,you,"If the Software is an Education Version, You may not sell or transfer any such Software to anyone except to another entity or person who is otherwise qualified to purchase Education Versions of the Software.",,Y,CONDITIONAL_ABSOLUTE_RESPONSIBILITY
Jijoty_eula.txt,Jijoty,you,You must reproduce on any such copy all copyright notices and any other proprietary legends on the original copy of the Software.,,Y,ABSOLUTE_RESPONSIBILITY
Jijoty_eula.txt,Jijoty,you,You may not sell or transfer any copy of the Software made for backup purposes.,,Y,ABSOLUTE_RESPONSIBILITY
Jijoty_eula.txt,Jijoty,you,"In addition, you may make copies of the End User Product, and the associated Jijoty Run-Time, and distribute those copies; provided, however, that (i) the Jijoty Run-Time may not be distributed or used other than as bundled with the Output File as part of the End User Product, and (ii) you shall require each party to whom the End User Product is distributed to agree that no title to, or ownership rights in, the Jijoty Run-Time are transferred and that the End User Product, including the Jijoty Run-Time, shall not be reverse compiled or disassembled.",,Y,ABSOLUTE_RESPONSIBILITY
Jijoty_eula.txt,Jijoty,you,"(g) Unless otherwise provided herein, you shall not (A) in the aggregate, install or use more than one copy of the Trial Version of the Software, (B) download the Trial Version of the Software under more than one username, (C) alter the contents of a hard drive or computer system to enable the use of the Trial Version of the Software for an aggregate period in excess of the trial period for one license to such Trial Version, (D) disclose the results of software performance benchmarks obtained using the Trial Version to any third party without Jijoty's prior written consent, or (E) use the Trial Version of the Software for a purpose other than the sole purpose of determining whether to purchase a license to a commercial or education version of the software; provided, however, notwithstanding the foregoing, you are strictly prohibited from installing or using the Trial Version of the Software for any commercial training purpose.",,Y,ABSOLUTE_RESPONSIBILITY
Jijoty_eula.txt,Jijoty,you,"In the event that such audit reveals any use of the Software by you other than in full compliance with the terms of this Agreement, you shall reimburse Jijoty for all reasonable expenses related to such audit in addition to any other liabilities you may incur as a result of such non-compliance.",,Y,ABSOLUTE_RESPONSIBILITY
Jijoty_eula.txt,Jijoty,you,"Education Version license for a Commercial Version license, where permitted), you must possess a valid full license to a copy of such Old License in order to install and/or use this New License, and the New License is provided to you on a license exchange basis.",,Y,ABSOLUTE_RESPONSIBILITY
Jijoty_eula.txt,Jijoty,you,(j) You may receive the Software in more than one medium but you shall only install or use one medium.,,Y,ABSOLUTE_RESPONSIBILITY
Jijoty_eula.txt,Jijoty,you,(k) You may receive the Software in more than one platform but you shall only install or use one platform.,,Y,ABSOLUTE_RESPONSIBILITY
Jijoty_eula.txt,Jijoty,you,(l) You shall not use the Software to develop any product having the same primary function as the Software.,,Y,ABSOLUTE_RESPONSIBILITY
Jijoty_eula.txt,Jijoty,you,"(m) In the event that you fail to comply with this EULA, Jijoty may terminate the license and you must destroy all copies of the Software (with all other rights of both parties and all other provisions of this EULA surviving any such termination).",,Y,ABSOLUTE_RESPONSIBILITY
Jijoty_eula.txt,Jijoty,you,(p) You may receive the Software in more than one language but you shall only install or use one language version. ,,Y,ABSOLUTE_RESPONSIBILITY
Jijoty_eula.txt,Jijoty,you,"Subject to the terms and conditions set forth in this EULA, you shall not have more than one installation of the Software on any single computer.",,Y,ABSOLUTE_RESPONSIBILITY
Jijoty_eula.txt,Jijoty,you,"If this copy of the Software is an upgrade from an earlier version of the Software, you must possess a valid full license to a copy of an earlier version of the Software used to upgrade to this upgrade copy in order to install and/or use this upgrade copy.",,Y,CONDITIONAL_ABSOLUTE_RESPONSIBILITY
Ginger Software_eula.txt,AS IS,you,"BY CLICKING ON THE "" I UNDERSTAND AND AGREE "" BUTTON OR "" OK "" BUTTON BELOW, OR BY INSTALLING, COPYING OR USING THE SOFTWARE OR ANY PORTION (S) THEREOF, YOU ACKNOWLEDGE THAT YOU HAVE CAREFULLY READ AND UNDERSTOOD THE TERMS OF THIS EULA AND AGREE TO BE LEGALLY BOUND BY THE TERMS OF THIS EULA.",,Y,ABSOLUTE_RESPONSIBILITY
Ginger Software_eula.txt,AS IS,you,"You acknowledge that the Software may be subject to applicable U.S. and international import and export restrictions, including restrictions imposed by the U.S.",,Y,ABSOLUTE_RESPONSIBILITY
Ginger Software_eula.txt,AS IS,you,"up to fifty (50) corrections per month), and, following the use of such limited license and until the end of said period you shall not be entitled to further use of the free license.",,Y,ABSOLUTE_RESPONSIBILITY
Ginger Software_eula.txt,AS IS,you,"You are solely responsible for maintaining the secrecy of any password you use to register, and you should always be careful whenever disclosing information on line, particularly information or material that contains any Personal Information.",,Y,ABSOLUTE_RESPONSIBILITY
Ginger Software_eula.txt,AS IS,you,"You may not sell, assign, rent, lease, sublicense, distribute, market, commercialize, disclose, export, import, act as an intermediary or provider, or otherwise grant any rights to any third party with respect to, the Software or any part thereof; ",,Y,ABSOLUTE_RESPONSIBILITY
Caristix_eula.txt,Caristix,you,"Caristix shall have no responsibility if the Software has been altered in any way, if the media has been damaged by misuse, accident, abuse, modification or misapplication, or if the failure arises out of use of the Software with other than a recommended hardware configuration.",,T,ABSOLUTE_RESPONSIBILITY
Caristix_eula.txt,Caristix,you,"3.6 Remedies: In the event that you fail to comply with this EULA, Caristix may terminate the license and you must destroy all copies of the Software (with all other rights of both parties and all other provisions of this EULA surviving any such termination).",,Y,ABSOLUTE_RESPONSIBILITY
Caristix_eula.txt,Caristix,you,"You must read, agree with and accept all of the terms of this EULA before completing the installation process and using the Software.",,Y,ABSOLUTE_RESPONSIBILITY
Caristix_eula.txt,Caristix,you,You agree by your installation and use of such copy of the Software to voluntarily terminate your earlier EULA and that you will not transfer the earlier version of the Software to another person or entity unless such transfer is pursuant to Section 5.,,Y,ABSOLUTE_RESPONSIBILITY
Caristix_eula.txt,Caristix,you,"In the event that such audit reveals any use of the Software by you other than in full compliance with the terms of the purchased license and of this EULA, you shall reimburse Caristix for all reasonable expenses related to such audit in addition to any other liabilities you may incur as a result of such non-compliance.",,Y,ABSOLUTE_RESPONSIBILITY
Caristix_eula.txt,Caristix,you,"Notwithstanding the foregoing, you may not transfer Trial, Education or Not For Resale licenses of the Software.",,Y,ABSOLUTE_RESPONSIBILITY
Caristix_eula.txt,Caristix,you,You must acquire and dedicate a license for each separate user that accesses the Software.,,Y,ABSOLUTE_RESPONSIBILITY
Caristix_eula.txt,Caristix,you,"3.4 Trial License Restrictions: Unless otherwise provided herein, you shall not (A) in the aggregate, install or use more than one copy of the Software via the Trial License, (B) download the Software via the Trial License under more than one username, (C) alter the contents of a hard drive or computer system to enable the use of the Software via the Trial License for an aggregate period in excess of the trial period for one license to such Trial License, (D) disclose the results of software performance benchmarks obtained using the Software via the Trial License to any third party without Caristix's prior written consent, (F) use the Software via the Trial License for a purpose other than the sole purpose of determining whether to purchase a license to the Software; provided, however, notwithstanding the foregoing, you are strictly prohibited from installing or using the Software via the Trial License for any commercial training purpose.",,Y,ABSOLUTE_RESPONSIBILITY
